ID_REF,probe_id,log2FC,p_value,adj_p_value,mean_tumor,mean_nontumor
TC08001166.hg.1,TC08001166.hg.1,-0.095233635798742,0.00221357080105069,0.003398885160538819,5.654109331651957,5.749342967450699
TC02000532.hg.1,TC02000532.hg.1,-0.17501907761103475,0.002213729339183561,0.0033990360836614994,6.705628794211253,6.880647871822288
TC02001461.hg.1,TC02001461.hg.1,-0.07953021053133202,0.002214012463144845,0.0033993782867248836,4.58256003002462,4.662090240555952
TC17002262.hg.1,TC17002262.hg.1,0.238898006665468,0.0022154986931732894,0.003401567661009379,3.9595983618567234,3.7207003551912554
TC12001725.hg.1,TC12001725.hg.1,-0.07772038234395762,0.002215650150607033,0.003401707627750499,3.752128430913349,3.8298488132573065
TC18000984.hg.1,TC18000984.hg.1,-0.054884776714731576,0.0022163064871211424,0.0034026227111788564,2.5189687936107603,2.573853570325492
TC09000650.hg.1,TC09000650.hg.1,0.08602228034379245,0.0022164679035174576,0.0034027779308456805,4.291762196000721,4.205739915656928
TC02002079.hg.1,TC02002079.hg.1,-0.17504899549369934,0.0022168272688822444,0.003403237030089754,6.705634217858641,6.880683213352341
TC04002620.hg.1,TC04002620.hg.1,-0.09546949608896727,0.002218119622331088,0.003405128373450391,2.895858982765868,2.991328478854835
TC22000012.hg.1,TC22000012.hg.1,-0.17502105398818646,0.0022185014857602795,0.0034056219205382964,6.7056420494805735,6.88066310346876
TC03001116.hg.1,TC03001116.hg.1,0.07403281469065526,0.0022196383843183405,0.003407274463757302,2.919406601813487,2.8453737871228317
TC15000503.hg.1,TC15000503.hg.1,-0.2789416010628667,0.0022213069720868656,0.003409743068814191,5.175635161232213,5.45457676229508
TC04001249.hg.1,TC04001249.hg.1,0.13915279734164265,0.002225303802248352,0.003415785333022651,5.717943202425988,5.578790405084345
TC07001321.hg.1,TC07001321.hg.1,-0.05952463733522295,0.002227340916201976,0.0034188192352346027,3.35562910286435,3.415153740199573
TC15001025.hg.1,TC15001025.hg.1,-0.1749366321057222,0.002227406677739392,0.0034188271606687437,6.705669299825857,6.880605931931579
TC02000676.hg.1,TC02000676.hg.1,-0.1749285114837713,0.002228177860918371,0.003419917801765402,6.705613063712241,6.880541575196013
TC15001007.hg.1,TC15001007.hg.1,-0.1749250028849758,0.0022289283911434985,0.0034209766852072664,6.705637494145199,6.880562497030175
TC02002192.hg.1,TC02002192.hg.1,-0.1749368711473851,0.0022296574499619565,0.003421909469599675,6.705667581216599,6.880604452363984
TC03000591.hg.1,TC03000591.hg.1,-0.08941678128239117,0.0022295968054698713,0.003421909469599675,3.235965575571968,3.3253823568543592
TC16001070.hg.1,TC16001070.hg.1,-0.17490598042133687,0.0022300893205908986,0.0034224791711304423,6.7056566318381075,6.880562612259444
TC06003209.hg.1,TC06003209.hg.1,-0.118670222652141,0.002230173988540861,0.00342251601026843,5.317751428571428,5.436421651223569
TC16001064.hg.1,TC16001064.hg.1,-0.17492597359400008,0.0022307304796744926,0.003423276906818505,6.705630374707259,6.880556348301259
TC01006354.hg.1,TC01006354.hg.1,-0.06800035258694948,0.002232535448558724,0.0034259536226516002,6.0868710592686,6.15487141185555
TC10000387.hg.1,TC10000387.hg.1,0.09619472578383714,0.0022336856140341022,0.003427532161247205,5.748222531675974,5.6520278058921365
TC01003941.hg.1,TC01003941.hg.1,0.09321145823705956,0.0022336434023011854,0.003427532161247205,3.843062682399568,3.7498512241625086
TC21000178.hg.1,TC21000178.hg.1,0.07580783498991073,0.0022353445653362563,0.003429984488880029,3.937627431093497,3.861819596103586
TC07002662.hg.1,TC07002662.hg.1,-0.060901543520034185,0.0022357623370543736,0.003430532229104236,3.2141852092716032,3.2750867527916374
TC01006061.hg.1,TC01006061.hg.1,-0.190110841322495,0.002239260774818628,0.003435806755336344,6.5508408496967485,6.7409516910192435
TC02000560.hg.1,TC02000560.hg.1,-0.1748343895668354,0.002240240825505474,0.003437217015946475,6.705711897555996,6.880546287122831
TC02002034.hg.1,TC02002034.hg.1,0.10672320051354944,0.002240429865026602,0.003437413578947863,4.895321769651114,4.788598569137565
TC22001475.hg.1,TC22001475.hg.1,-0.06407631206284581,0.0022408628450174793,0.003437984390454849,4.8513080880321855,4.915384400095031
TC05001858.hg.1,TC05001858.hg.1,-0.07551845363415222,0.0022426057744447396,0.0034405648714478524,5.439222156368223,5.5147406100023755
TC11001017.hg.1,TC11001017.hg.1,0.10782126531581859,0.0022438251221681186,0.003442341964445436,5.7813145511319295,5.673493285816111
TC04002836.hg.1,TC04002836.hg.1,-0.05312498271626431,0.0022449784779835645,0.003444017722723427,4.617815032726835,4.670940015443099
TC11001459.hg.1,TC11001459.hg.1,-0.07167102681590265,0.002246775282845378,0.003446592134160847,5.6911042214615986,5.762775248277501
TC14000735.hg.1,TC14000735.hg.1,-0.11301152035538564,0.002246778785319714,0.003446592134160847,5.684052531675976,5.797064052031361
TC11000176.hg.1,TC11000176.hg.1,0.1199950576472748,0.0022469247494686225,0.0034467223283808895,5.7942371614724095,5.674242103825135
TC08001574.hg.1,TC08001574.hg.1,-0.07496029967834383,0.002249742224440381,0.003450950430083671,3.9947278940731397,4.0696881937514835
TC12002596.hg.1,TC12002596.hg.1,-0.05686031012169046,0.0022498287977619673,0.0034509893997480947,3.081737807602233,3.1385981177239235
TC6_mcf_hap5000097.hg.1,TC6_mcf_hap5000097.hg.1,-0.08083795725538057,0.002250882908423562,0.003452512422582799,3.8609807193899024,3.941818676645283
TC18000456.hg.1,TC18000456.hg.1,-0.08173157953652677,0.0022519388511906173,0.003454038172701309,5.313704300126103,5.39543587966263
TC22000691.hg.1,TC22000691.hg.1,-0.20465444216214035,0.00225220896301467,0.0034543585601174874,5.990666840208971,6.195321282371111
TC05002643.hg.1,TC05002643.hg.1,0.07460684781955784,0.0022548695296438167,0.0034582808917601143,3.8014381414760097,3.726831293656452
TC01001334.hg.1,TC01001334.hg.1,-0.0491947144005902,0.002254888880929625,0.0034582808917601143,4.435478515582776,4.4846732299833665
TC02000675.hg.1,TC02000675.hg.1,-0.26871138085839164,0.002255769812839375,0.0034595379155889817,6.324303671410558,6.5930150522689495
TC10002426.hg.1,TC10002426.hg.1,0.1920794507844268,0.0022562535553138042,0.003460185742190231,2.882734882003243,2.6906554312188162
TC06001689.hg.1,TC06001689.hg.1,-0.07287377842221865,0.0022575603171789242,0.0034620015758249673,5.4306200900738615,5.50349386849608
TC6_ssto_hap7000096.hg.1,TC6_ssto_hap7000096.hg.1,-0.08081615395058561,0.00225752889552269,0.0034620015758249673,3.8610007764366805,3.941816930387266
TC08000122.hg.1,TC08000122.hg.1,0.07118604857722621,0.002258446600401484,0.003463266567950067,3.4217520975199673,3.350566048942741
TC15001381.hg.1,TC15001381.hg.1,-0.09216489393476657,0.0022594933505326676,0.0034647775562717995,3.6055923809523795,3.697757274887146
TC05000469.hg.1,TC05000469.hg.1,-0.14662870759675073,0.002260485474386026,0.003466204699097949,7.8405029994595585,7.987131707056309
TC15000014.hg.1,TC15000014.hg.1,0.104375077215491,0.002262568693328777,0.0034693047926352923,4.7405834972677585,4.6362084200522675
TC05003372.hg.1,TC05003372.hg.1,-0.10863594306679492,0.002262987071891221,0.003469852007662968,4.495813401789467,4.604449344856262
TC15000906.hg.1,TC15000906.hg.1,-0.18788957285408436,0.002263516630741715,0.003470569661734593,6.836396729117877,7.024286301971961
TC17001403.hg.1,TC17001403.hg.1,0.153527859897292,0.002264253346446438,0.0034716048944157165,3.898476771752838,3.744948911855546
TC15000011.hg.1,TC15000011.hg.1,0.104366631067907,0.0022643378254791667,0.003471640073859547,4.7405748123461215,4.6362081812782145
47423073_st,47423073_st,0.2110006343419002,0.002264511499202605,0.0034718119992938005,3.0547028403290706,2.8437022059871704
TC12002273.hg.1,TC12002273.hg.1,-0.09880207269090979,0.0022659874679121002,0.003473980460996328,3.539540405332372,3.6383424780232816
TC08000740.hg.1,TC08000740.hg.1,-0.13660223080969747,0.002267421593104758,0.0034760846563893434,5.8124749840869505,5.949077214896648
TC04002041.hg.1,TC04002041.hg.1,-0.06536488527983941,0.0022675331779413474,0.0034761612638741085,4.419189898516787,4.484554783796626
TC07001912.hg.1,TC07001912.hg.1,-0.07797853091491502,0.0022676722151671568,0.0034762799509632544,3.4684834071939012,3.5464619381088163
TC01005356.hg.1,TC01005356.hg.1,-0.10669285385320304,0.0022718978498170233,0.0034826561622300035,4.76462979523209,4.871322649085293
TC03000506.hg.1,TC03000506.hg.1,0.1171903505635461,0.0022719550507085554,0.0034826561622300035,7.087017716327387,6.969827365763841
TC05000841.hg.1,TC05000841.hg.1,-0.060119464628387576,0.002272832438754229,0.0034839064426896724,3.4730123689425323,3.53313183357092
TC13000775.hg.1,TC13000775.hg.1,-0.06325545216425077,0.0022769731531005434,0.0034901587021932364,3.051298564823156,3.1145540169874066
TC01003316.hg.1,TC01003316.hg.1,0.08186617188050649,0.0022807057750020114,0.0034957851123142655,2.656172676394644,2.5743065045141376
TC19001921.hg.1,TC19001921.hg.1,-0.06845880186100661,0.0022819099081841944,0.0034975357439739163,5.903344491082686,5.971803292943693
TC05002670.hg.1,TC05002670.hg.1,0.08003171419694599,0.0022833963321616147,0.0034997189423497414,4.43003278808623,4.350001073889284
ERCCmix2step34,ERCCmix2step34,-0.06215269321495542,0.0022841573878414306,0.0035007902938588424,2.8865399837867067,2.948692677001662
TC02003684.hg.1,TC02003684.hg.1,-0.06747170753931053,0.002285990308904184,0.0035035043259740366,3.495410720590887,3.5628824281301976
TC03000107.hg.1,TC03000107.hg.1,0.16455399744529586,0.0022862705738841346,0.0035038386775702907,3.1289447595027933,2.9643907620574974
TC03001150.hg.1,TC03001150.hg.1,-0.07525298895746246,0.0022863355610422895,0.003503843094553265,6.505377748153487,6.580630737110949
TC0X000808.hg.1,TC0X000808.hg.1,0.09297354740234631,0.002292385477111588,0.0035130192543170336,7.0409645030925345,6.947990955690188
TC07001445.hg.1,TC07001445.hg.1,-0.05946471632608352,0.0022943854598541464,0.0035159886699818346,3.5678533111151154,3.627318027441199
TC04000991.hg.1,TC04000991.hg.1,0.09606707801701564,0.002296657093588117,0.003519374199583192,3.904250958986366,3.8081838809693505
TC18000216.hg.1,TC18000216.hg.1,-0.1472553036990405,0.002299057628608106,0.0035229532350351837,8.449742223623367,8.596997527322408
TC11003314.hg.1,TC11003314.hg.1,0.1257209892459632,0.0022991175717104544,0.0035229532350351837,3.1534334696451087,3.0277124803991455
TC09001471.hg.1,TC09001471.hg.1,-0.05732983497554933,0.0023005024974988063,0.003524979628025194,4.3512759472767675,4.408605782252317
TC03003179.hg.1,TC03003179.hg.1,0.05747323302499252,0.0023020864132314986,0.003527310808008872,2.8270020284633386,2.769528795438346
TC09001335.hg.1,TC09001335.hg.1,0.3018203674426081,0.00230259614255613,0.003527996012458089,3.258752329310034,2.9569319618674257
TC02002035.hg.1,TC02002035.hg.1,-0.09231016946287518,0.002303082316057571,0.0035286450888666328,7.989124791929379,8.081434961392254
TC11000172.hg.1,TC11000172.hg.1,0.2034031347465728,0.0023059664858880082,0.0035329680969158604,11.556267959526812,11.352864824780239
TC01002169.hg.1,TC01002169.hg.1,-0.08049395063300135,0.0023078473218713074,0.0035357537055080903,5.576386159250583,5.656880109883584
TC12001777.hg.1,TC12001777.hg.1,0.10026452472984371,0.0023108576057360424,0.003540269494390269,2.792057204107368,2.6917926793775244
TC11000757.hg.1,TC11000757.hg.1,-0.07129845275299651,0.002311213899990114,0.0035407191954175536,4.690225242899177,4.761523695652174
TC18000347.hg.1,TC18000347.hg.1,-0.22748369995352657,0.0023124783974277164,0.003542560177747282,5.020136489521409,5.247620189474936
TC06001263.hg.1,TC06001263.hg.1,-0.09479370073025084,0.002313890276609684,0.0035446268328155842,4.361874833363356,4.456668534093607
TC05001344.hg.1,TC05001344.hg.1,0.04926442251559138,0.002314282285230816,0.0035451310879215906,3.473640860505614,3.4243764379900226
TC12000080.hg.1,TC12000080.hg.1,0.19109120790352208,0.0023162379318947147,0.0035480305080404007,5.4828563730258795,5.291765165122357
TC06001004.hg.1,TC06001004.hg.1,-0.12467551851866254,0.0023163978227603017,0.0035481790933017676,5.386770547649074,5.5114460661677365
TC11003296.hg.1,TC11003296.hg.1,-0.0744285069409063,0.0023169517901403787,0.0035489312870561696,5.281187525370804,5.35561603231171
TC07001569.hg.1,TC07001569.hg.1,0.11675643328398788,0.002317161119067479,0.0035491555632173816,6.815959840269022,6.699203406985034
TC05000354.hg.1,TC05000354.hg.1,0.1892899461319164,0.002319337547050931,0.0035523927169680853,5.602993568726357,5.413703622594441
TC04000149.hg.1,TC04000149.hg.1,-0.06872020967628245,0.0023210386576488855,0.0035549016990779354,5.410938305410436,5.479658515086719
TC07002570.hg.1,TC07002570.hg.1,-0.0756192712371977,0.00232182577795057,0.003556010715867613,4.020614915030324,4.096234186267521
TC19000714.hg.1,TC19000714.hg.1,-0.0821123072027774,0.0023224039441156305,0.00355679965576621,4.743325715486698,4.825438022689475
TC15002225.hg.1,TC15002225.hg.1,-0.06342485824463084,0.0023225084004357996,0.003556863078145089,2.680183970455773,2.743608828700404
TC04001965.hg.1,TC04001965.hg.1,-0.1739425325701851,0.002322818555976149,0.0035572415117009334,3.4939691893352554,3.6679117219054405
TC09001139.hg.1,TC09001139.hg.1,0.1096268206146469,0.002324242928985217,0.0035593262280472298,5.7873858025580995,5.677758981943453
TC09001760.hg.1,TC09001760.hg.1,-0.14529662019377731,0.0023247934719005173,0.0035600726914305244,9.01973782741848,9.165034447612257
TC13000220.hg.1,TC13000220.hg.1,0.13004292423482866,0.0023248631041221197,0.0035600826916473076,6.348166406653456,6.218123482418627
TC12000575.hg.1,TC12000575.hg.1,-0.09341917715570158,0.002325367858377418,0.003560758979316501,4.497109526811986,4.590528703967688
TC10001107.hg.1,TC10001107.hg.1,0.07734470562818041,0.0023265859715679055,0.0035625275435993515,2.88509597790188,2.8077512722736997
TC05001600.hg.1,TC05001600.hg.1,0.12733200464598315,0.0023284151808547053,0.0035652317123557715,4.876370383714647,4.749038379068664
TC03000284.hg.1,TC03000284.hg.1,-0.049257678653016335,0.002328966327973831,0.0035659788392983847,5.095838591244822,5.145096269897838
TC07002787.hg.1,TC07002787.hg.1,-0.06512898541586676,0.0023305952933820265,0.003568376174067173,2.6077364018495164,2.672865387265383
TC16001328.hg.1,TC16001328.hg.1,-0.07481749119495262,0.0023313896077028456,0.0035694954785036,5.013735181648953,5.088552672843906
TC20001232.hg.1,TC20001232.hg.1,0.08858223636425233,0.0023332227850038434,0.0035722052397380417,4.185762958626072,4.09718072226182
TC19000195.hg.1,TC19000195.hg.1,-0.08981595343834314,0.002334390213621811,0.0035738956085890573,6.562777693508676,6.652593646947019
TC0X002129.hg.1,TC0X002129.hg.1,0.21431773963563128,0.0023357338845122846,0.0035758557010858046,6.899372592926198,6.685054853290567
TC10000104.hg.1,TC10000104.hg.1,-0.18077490423451614,0.0023374981873027236,0.003578459629643314,10.116683564522909,10.297458468757425
TC16001940.hg.1,TC16001940.hg.1,-0.13289460619447802,0.0023377379591631798,0.0035787295864782185,9.268960984207046,9.401855590401524
TC09001152.hg.1,TC09001152.hg.1,-0.16337143909962482,0.002339959351092339,0.0035820330123437143,6.260457329610283,6.423828768709908
TC12001999.hg.1,TC12001999.hg.1,0.06618068550776934,0.0023410388856660094,0.0035835883397955536,2.8214519738185317,2.7552712883107624
TC09002223.hg.1,TC09002223.hg.1,-0.06201624677235307,0.0023422277482130667,0.0035853109341152235,3.205043056506334,3.267059303278687
TC11002809.hg.1,TC11002809.hg.1,0.11320663053921542,0.002346544185541369,0.0035918207678081546,6.569140446766348,6.455933816227133
TC18000593.hg.1,TC18000593.hg.1,-0.07692002317770097,0.0023484926940742076,0.0035947057927311825,5.256982785684263,5.333902808861964
TC01006026.hg.1,TC01006026.hg.1,-0.06065724998629163,0.00234873771823446,0.0035949833040518657,3.184358629676335,3.2450158796626267
TC01000866.hg.1,TC01000866.hg.1,-0.14788725596511032,0.0023561596972259324,0.00360624556572238,3.953002068696332,4.100889324661442
TC0X001606.hg.1,TC0X001606.hg.1,0.08107923202243406,0.0023562923356495883,0.0036063507404014558,7.048174974479072,6.967095742456638
TC16000857.hg.1,TC16000857.hg.1,-0.19445890370321095,0.002357578289043365,0.00360822103223418,8.04314856422266,8.237607467925871
TC14001884.hg.1,TC14001884.hg.1,-0.05604130273563346,0.0023585403094575417,0.0036095954638393985,4.621162170179549,4.677203472915182
TC03001055.hg.1,TC03001055.hg.1,0.0918747520357992,0.0023593903472600686,0.0036107881782666625,2.801898771993034,2.7100240199572347
TC06003481.hg.1,TC06003481.hg.1,-0.056503904401608906,0.0023594476404689775,0.0036107881782666625,3.917545713084729,3.974049617486338
TC14001930.hg.1,TC14001930.hg.1,-0.0789738652782237,0.0023597398372770064,0.0036111373895216362,6.644146252326907,6.723120117605131
TC08001370.hg.1,TC08001370.hg.1,0.11474832837274551,0.002361307324414614,0.0036134381205604775,6.805177193898998,6.690428865526252
TC01000215.hg.1,TC01000215.hg.1,-0.07688485890386643,0.002363341272210193,0.0036164525182553003,2.6265617786585,2.7034466375623665
TC07001626.hg.1,TC07001626.hg.1,-0.07392008508063519,0.002364417615964084,0.003618001439041543,4.797406981324688,4.871327066405323
TC02003818.hg.1,TC02003818.hg.1,0.07672995576590225,0.00236668845647769,0.0036213780298217655,3.3952863676214493,3.318556411855547
TC05001096.hg.1,TC05001096.hg.1,0.20504047550513338,0.0023672144815762818,0.0036220846881528167,5.9864857683300325,5.781445292824899
TC04001399.hg.1,TC04001399.hg.1,-0.09040182925651408,0.0023690643394499067,0.003624816855235127,3.0782573914609976,3.1686592207175117
TC04001318.hg.1,TC04001318.hg.1,0.16349579975144923,0.0023700712041551295,0.0036262590767484975,5.09812445145019,4.934628651698741
TC01004181.hg.1,TC01004181.hg.1,-0.06870953510139177,0.0023706851265856907,0.0036270244472761466,5.436666541163753,5.5053760762651445
TC11001786.hg.1,TC11001786.hg.1,-0.17463362071463528,0.002370764304693581,0.0036270244472761466,6.244130063652198,6.418763684366834
TC02004162.hg.1,TC02004162.hg.1,-0.06605437153900828,0.002370724570959858,0.0036270244472761466,3.628893665405634,3.694948036944642
TC17002451.hg.1,TC17002451.hg.1,0.11958113540712212,0.002371491528083538,0.003628038641776047,6.110777244340358,5.991196108933236
TC0X001445.hg.1,TC0X001445.hg.1,-0.07105593216655137,0.002373320906827516,0.00363073887365153,3.1284577925899226,3.199513724756474
TC06001307.hg.1,TC06001307.hg.1,-0.0591659386479515,0.0023736217788113737,0.0036311006918920844,2.7608397099621693,2.820005648610121
TC02004485.hg.1,TC02004485.hg.1,-0.03799807113354614,0.002374927045436917,0.0036329989438860116,3.3923373464240685,3.4303354175576146
TC01005026.hg.1,TC01005026.hg.1,0.06386197823084361,0.0023757397479088464,0.003634143622838276,3.8119868059809043,3.7481248277500607
TC18000862.hg.1,TC18000862.hg.1,-0.100167565421037,0.002376614494926394,0.003635383146022756,4.096764035909446,4.196931601330483
TC02004841.hg.1,TC02004841.hg.1,-0.06758442729342429,0.0023773299869351287,0.0036363790045251623,2.9694382627754763,3.0370226900689006
TC01005893.hg.1,TC01005893.hg.1,0.08410448205572019,0.002380088730075927,0.0036405000941690025,3.501869562241038,3.4177650801853177
TC01000058.hg.1,TC01000058.hg.1,-0.1132529418579793,0.0023823702196178044,0.0036438909898172016,7.334138310814866,7.447391252672845
TC04000737.hg.1,TC04000737.hg.1,-0.17192925434508055,0.0023839079918224126,0.0036461441993828956,7.148223572929805,7.320152827274885
TC09001151.hg.1,TC09001151.hg.1,0.07878524832319211,0.0023844849317190024,0.0036469277509684093,5.129924594367383,5.051139346044191
TC12002468.hg.1,TC12002468.hg.1,-0.06196641466219788,0.002385437900773741,0.0036482863586937276,4.160972856542363,4.222939271204561
TC13000355.hg.1,TC13000355.hg.1,0.160108865415296,0.0023869606356012266,0.0036505162683477905,5.5817564378790605,5.4216475724637645
TC19002283.hg.1,TC19002283.hg.1,-0.09661843679425886,0.002390609700024347,0.0036559978871804396,6.643521519846273,6.740139956640532
TC21000717.hg.1,TC21000717.hg.1,0.4178875259256065,0.0023913211508076607,0.0036569867908019787,4.7366383414399795,4.318750815514373
TC17002531.hg.1,TC17002531.hg.1,0.29513521055091196,0.0023924568864867437,0.003658624471357957,5.488164015492703,5.193028804941791
TC13000201.hg.1,TC13000201.hg.1,-0.08739434348557218,0.0023926290072033333,0.0036587885110965913,4.304338322824716,4.391732666310288
TC10001911.hg.1,TC10001911.hg.1,-0.06223236567245749,0.00239547933241832,0.0036630479191320444,4.94918809583859,5.011420461511047
TC05003305.hg.1,TC05003305.hg.1,0.3769433840292482,0.002396985463252992,0.0036652516767619065,9.013031494625594,8.636088110596345
TC11001397.hg.1,TC11001397.hg.1,0.144421136810438,0.002399208311207675,0.003668551223723192,7.045939723172999,6.901518586362561
TC04002859.hg.1,TC04002859.hg.1,-0.057251141757982627,0.0024000773434176364,0.00366978057241412,3.940600586681077,3.9978517284390596
TC16000352.hg.1,TC16000352.hg.1,0.1174566599959821,0.0024006689104381445,0.0036705856144908866,6.1944135393022295,6.076956879306247
TC15002476.hg.1,TC15002476.hg.1,0.17345347786924847,0.0024010008289256863,0.003670993625103777,8.120462259052426,7.947008781183177
TC14001807.hg.1,TC14001807.hg.1,-0.05137598460520154,0.0024027976553108988,0.0036736413137131866,3.4425216567585433,3.493897641363745
TC13000755.hg.1,TC13000755.hg.1,-0.06375617306191295,0.0024034632006421615,0.003674559288218239,2.918815302347925,2.982571475409838
3372479_st,3372479_st,0.15502894126662525,0.0024038705698044946,0.003675082508393084,10.554088880682162,10.399059939415537
TC18000525.hg.1,TC18000525.hg.1,0.0678274725144199,0.0024044943430813577,0.0036759365339248872,3.9978925532937004,3.9300650807792805
TC16001879.hg.1,TC16001879.hg.1,0.06074437843161773,0.002409720775693466,0.00368382676393643,2.4776871326487715,2.4169427542171538
TC01001512.hg.1,TC01001512.hg.1,-0.06581740026604477,0.0024102607484441574,0.0036845524008487095,3.0565922902780285,3.1224096905440732
TC09002891.hg.1,TC09002891.hg.1,0.11641023383304816,0.0024122266385138654,0.0036874577313700725,5.479073425208672,5.362663191375624
TC02004256.hg.1,TC02004256.hg.1,-0.08357316925531055,0.0024146713826940446,0.0036910948864428473,4.379775095178046,4.463348264433357
TC05002807.hg.1,TC05002807.hg.1,-0.07881133282552533,0.0024164656488550366,0.0036937375430681797,4.728449183330332,4.807260516155857
TC02001913.hg.1,TC02001913.hg.1,-0.0656303148473052,0.0024167194823958983,0.003694025460791433,5.11960622530475,5.185236540152055
TC01003406.hg.1,TC01003406.hg.1,0.1315129172769498,0.0024177228485060278,0.003695459014034111,4.058418717348225,3.926905800071275
TC13001134.hg.1,TC13001134.hg.1,0.09650689967076964,0.002423758909280944,0.0037045846918024577,5.90062575331772,5.80411885364695
TC11001311.hg.1,TC11001311.hg.1,0.08473251028669182,0.0024251898148619296,0.003706671334621416,6.343713569326846,6.2589810590401544
TC03001306.hg.1,TC03001306.hg.1,-0.07313015811878909,0.0024255022604037792,0.0037070484511963053,4.913651136131626,4.986781294250415
TC07003000.hg.1,TC07003000.hg.1,0.07813931361107507,0.0024273630717511667,0.0037097919485861394,3.3989001855521535,3.3207608719410784
2999462_st,2999462_st,0.17896815898819973,0.0024274627687702614,0.0037098438207953358,8.299168003963251,8.120199844975051
TC0X001263.hg.1,TC0X001263.hg.1,-0.059270258766535466,0.002428935296203464,0.0037119937032046757,3.4751067945715484,3.534377053338084
TC18000961.hg.1,TC18000961.hg.1,-0.17918858907782553,0.0024302635013028146,0.0037139229160978978,2.879388110850898,3.0585766999287234
47421976_st,47421976_st,-0.30070015640869263,0.0024342643526344193,0.0037199362454814235,3.832551949198342,4.133252105607035
TC13001445.hg.1,TC13001445.hg.1,-0.08746138453314689,0.002435083478655818,0.0037210872074432263,4.887040928961746,4.9745023134948925
TC17000965.hg.1,TC17000965.hg.1,-0.14690321405073803,0.002436701571527452,0.0037234589870923265,6.0006373674413025,6.1475405814920405
TC12003070.hg.1,TC12003070.hg.1,0.09292018586545492,0.002437962079066644,0.003725284236411406,3.59566321984027,3.502743033974815
TC11003436.hg.1,TC11003436.hg.1,0.20992448988170187,0.0024411241244645474,0.0037300149189946875,2.990977768570227,2.781053278688525
TC08001325.hg.1,TC08001325.hg.1,0.24350243587785414,0.002447223167506702,0.003739232928837426,4.1656408220741,3.922138386196246
TC05000620.hg.1,TC05000620.hg.1,-0.1830164925499762,0.0024513317495667725,0.0037454091982954143,6.398525909445747,6.581542401995724
TC04002456.hg.1,TC04002456.hg.1,0.16295612106710156,0.002454501286274008,0.0037501503972541565,5.123327673692429,4.960371552625327
TC12001831.hg.1,TC12001831.hg.1,-0.06635486644265587,0.002455364393933039,0.003751367519075858,3.054780757220921,3.121135623663577
TC01001691.hg.1,TC01001691.hg.1,0.21954212259052408,0.0024556317906391538,0.003751674457438252,5.079651289257192,4.860109166666668
TC02001631.hg.1,TC02001631.hg.1,-0.07471324784149003,0.0024586094567509674,0.00375612197273081,3.070806007326008,3.145519255167498
TC0X000687.hg.1,TC0X000687.hg.1,-0.0772133486067248,0.0024609332812997897,0.0037595703727151784,3.846528266978924,3.923741615585649
TC02000067.hg.1,TC02000067.hg.1,-0.08712386399238614,0.0024618577200873674,0.003760880800733505,5.74179423947637,5.828918103468756
TC0X000686.hg.1,TC0X000686.hg.1,-0.077209592644226,0.002462040885156664,0.003761058774471154,3.846525127004145,3.923734719648371
TC11002865.hg.1,TC11002865.hg.1,-0.11757661230252214,0.0024625333127145355,0.00376170916082443,5.7902476244520535,5.907824236754576
TC01005116.hg.1,TC01005116.hg.1,-0.046775597613954556,0.0024629874355127294,0.0037623010000746512,3.108701850117096,3.1554774477310508
TC06002799.hg.1,TC06002799.hg.1,0.1942827953769939,0.002466306417411739,0.0037672688630712194,8.417861928781603,8.223579133404609
TC19000618.hg.1,TC19000618.hg.1,0.09064470658766277,0.00246976055903109,0.0037724429071750065,3.0702808749174326,2.97963616832977
TC20000121.hg.1,TC20000121.hg.1,-0.06251241031776544,0.002473660281133315,0.003778297255894614,5.364767157869453,5.427279568187219
TC20000828.hg.1,TC20000828.hg.1,-0.13496780054645185,0.0024749832720108457,0.0037802156651769968,6.309017377049178,6.44398517759563
TC01004266.hg.1,TC01004266.hg.1,-0.08362268412271767,0.002477694602398237,0.003784254421562677,4.817654262895576,4.901276947018293
TC12002006.hg.1,TC12002006.hg.1,0.1447557153561574,0.0024788253375487316,0.0037858789359454343,6.11690925538942,5.972153540033263
TC13000963.hg.1,TC13000963.hg.1,0.11152636071578925,0.002480825754590045,0.0037888315806951936,4.824552235032729,4.71302587431694
TC06003466.hg.1,TC06003466.hg.1,-0.06979313282761668,0.0024818786864740172,0.003790337061704594,3.864012435597187,3.9338055684248037
TC09002533.hg.1,TC09002533.hg.1,-0.07732211932045097,0.002483148412962294,0.003792173542010846,5.8829309788026185,5.9602530981230695
TC22000179.hg.1,TC22000179.hg.1,-0.07502720314788514,0.002487014608546816,0.0037979750483162155,3.4666188950939785,3.5416460982418636
TC04000750.hg.1,TC04000750.hg.1,0.08514019080646129,0.002487334976205554,0.003798361474829204,2.872529521407554,2.787389330601093
TC12002712.hg.1,TC12002712.hg.1,-0.07143774543168924,0.0024883664402518407,0.003799833752669527,4.407182174382994,4.478619919814683
TC06003918.hg.1,TC06003918.hg.1,-0.07571871766805316,0.0024899898708347764,0.0038022098826090457,5.969449176724914,6.045167894392967
TC10001832.hg.1,TC10001832.hg.1,-0.0611609928097554,0.002490766505916354,0.0038032928637758163,3.651961011229208,3.713122004038963
TC06000349.hg.1,TC06000349.hg.1,-0.10465390426453869,0.002491531967840963,0.003804358725855949,5.556999332252446,5.661653236516985
